OBJECTID,location,population,population_white,population_white_only,population_hispanic,population_black,population_asian,population_native,population_native_islander,population_other,population_two_or_more,male_population,population_white_male,population_white_only_male,population_hispanic_male,population_black_male,population_asian_male,population_native_male,population_native_islander_male,population_other_male,population_two_or_more_male,female_population,population_white_female,population_white_only_female,population_hispanic_female,population_black_female,population_asian_female,population_native_female,population_native_islander_female,population_other_female,population_two_or_more_female,pct_white,pct_white_only,pct_hispanic,pct_black,pct_asian,pct_native,pct_native_islander,pct_other,pct_two_or_more,pop_num,pop_white_num,pop_black_num,pop_white_only_num,pop_hispanic_num,pop_native_islander_num,pop_other_num,pop_two_or_more_num,pop_native_num,pop_asian_num,majority_race,GEOIDFQ
1949,"Florence County, South Carolina",136921,69090,68272,4391,58857,2137,216,21,2268,4332,64441,33298,32975,2368,26311,1123,109,21,1212,2367,72480,35792,35297,2023,32546,1014,107,0,1056,1965,50.45975416,49.86232937,3.206958757,42.98610147,1.560754011,0.157755202,0.015337311,1.65642962,3.163868216,136921,69090,58857,68272,4391,21,2268,4332,216,2137,White,0500000US45041
1950,"Mountrail County, North Dakota",9567,5725,5528,788,192,70,2778,15,211,576,4979,3101,3001,415,89,36,1308,15,78,352,4588,2624,2527,373,103,34,1470,0,133,224,59.84112052,57.78195882,8.236646807,2.006898714,0.731681823,29.03731577,0.156788962,2.205498066,6.020696143,9567,5725,192,5528,788,15,211,576,2778,70,White,0500000US38061
1951,"Washington County, Utah",189827,163050,155308,22296,973,2049,1961,1299,7953,12542,94634,81155,77176,11500,562,746,1111,931,3911,6218,95193,81895,78132,10796,411,1303,850,368,4042,6324,85.89399822,81.81554784,11.74543137,0.512571973,1.079403878,1.033045879,0.68430729,4.189604219,6.607068541,189827,163050,973,155308,22296,1299,7953,12542,1961,2049,White,0500000US49053
1952,"Big Horn County, Montana",12963,3714,3505,592,0,26,8550,0,12,661,6376,1843,1779,281,0,9,4181,0,12,331,6587,1871,1726,311,0,17,4369,0,0,330,28.65077528,27.03849418,4.566844095,0,0.200570856,65.95695441,0,0.092571164,5.099128288,12963,3714,0,3505,592,0,12,661,8550,26,American Indian/Alaska Native,0500000US30003
1953,"Elk County, Pennsylvania",30703,29211,29089,306,257,126,6,10,59,1034,15638,14942,14824,231,125,74,6,0,44,447,15065,14269,14265,75,132,52,0,10,15,587,95.14054001,94.74318471,0.996645279,0.837051754,0.41038335,0.019542064,0.032570107,0.192163632,3.36774908,30703,29211,257,29089,306,10,59,1034,6,126,White,0500000US42047
1954,"Sioux County, Nebraska",1197,1134,1125,46,4,1,0,0,39,19,595,570,561,20,4,1,0,0,10,10,602,564,564,26,0,0,0,0,29,9,94.73684211,93.98496241,3.842940685,0.334168755,0.083542189,0,0,3.258145363,1.587301587,1197,1134,4,1125,46,0,39,19,0,1,White,0500000US31165
1955,"Covington County, Mississippi",18226,11002,10818,465,6313,61,170,51,49,580,9161,5541,5425,357,3077,45,170,0,46,282,9065,5461,5393,108,3236,16,0,51,3,298,60.36431472,59.35476791,2.55130034,34.63733128,0.334686711,0.932733458,0.279820037,0.268846703,3.182267091,18226,11002,6313,10818,465,51,49,580,170,61,White,0500000US28031
1956,"Moca Municipio, Puerto Rico",37402,28316,121,37192,1518,0,116,0,4243,3209,18255,13730,0,18206,897,0,45,0,2003,1580,19147,14586,121,18986,621,0,71,0,2240,1629,75.70718143,0.323512112,99.4385327,4.058606492,0,0.310143843,0,11.34431314,8.579755093,37402,28316,1518,121,37192,0,4243,3209,116,0,Hispanic/Latino,0500000US72099
1957,"Brown County, Indiana",15543,14697,14697,312,93,82,107,49,49,466,7776,7369,7369,162,4,39,57,26,7,274,7767,7328,7328,150,89,43,50,23,42,192,94.55703532,94.55703532,2.007334491,0.598340089,0.52756868,0.68841279,0.315254455,0.315254455,2.998134208,15543,14697,93,14697,312,49,49,466,107,82,White,0500000US18013
1958,"Hardin County, Texas",57126,48845,47568,3723,3483,277,104,8,818,3591,28108,24257,23521,1800,1717,152,82,8,417,1475,29018,24588,24047,1923,1766,125,22,0,401,2116,85.50397367,83.26856423,6.517172566,6.097048629,0.484893043,0.182053706,0.014004131,1.431922417,6.286104401,57126,48845,3483,47568,3723,8,818,3591,104,277,White,0500000US48199
1959,"Sandusky County, Ohio",58770,50347,48458,6247,1894,245,126,5,1886,4267,29258,24927,24146,3084,1101,171,84,0,931,2044,29512,25420,24312,3163,793,74,42,5,955,2223,85.66785775,82.45363281,10.62957291,3.222732687,0.41687936,0.2143951,0.008507742,3.209120299,7.260507061,58770,50347,1894,48458,6247,5,1886,4267,126,245,White,0500000US39143
1960,"Piscataquis County, Maine",17125,16002,15924,305,130,149,38,0,166,640,8687,8032,7967,194,127,122,15,0,94,297,8438,7970,7957,111,3,27,23,0,72,343,93.44233577,92.98686131,1.781021898,0.759124088,0.870072993,0.22189781,0,0.969343066,3.737226277,17125,16002,130,15924,305,0,166,640,38,149,White,0500000US23021
1961,"Pulaski County, Illinois",5074,3186,3130,98,1640,5,0,0,10,233,2601,1619,1600,29,839,0,0,0,2,141,2473,1567,1530,69,801,5,0,0,8,92,62.79069767,61.68703193,1.931415057,32.32163973,0.098541585,0,0,0.197083169,4.59203784,5074,3186,1640,3130,98,0,10,233,0,5,White,0500000US17153
1962,"Okfuskee County, Oklahoma",11304,6986,6822,402,743,96,1965,0,58,1456,6141,3768,3679,239,517,52,970,0,40,794,5163,3218,3143,163,226,44,995,0,18,662,61.80113234,60.35031847,3.55626327,6.572894551,0.8492569,17.38322718,0,0.513092711,12.88039632,11304,6986,743,6822,402,0,58,1456,1965,96,White,0500000US40107
1963,"Saginaw County, Michigan",189210,135723,128940,17188,35809,2263,676,73,3614,11052,92309,66246,63124,8435,16637,1043,366,65,1937,6015,96901,69477,65816,8753,19172,1220,310,8,1677,5037,71.73140954,68.14650388,9.084086465,18.92553248,1.19602558,0.357274985,0.03858147,1.910047038,5.841128904,189210,135723,35809,128940,17188,73,3614,11052,676,2263,White,0500000US26145
1964,"Rio Arriba County, New Mexico",40165,11213,5665,27038,299,236,6721,64,12257,9375,19646,5389,2647,13403,143,72,3211,23,6371,4437,20519,5824,3018,13635,156,164,3510,41,5886,4938,27.91734097,14.10431968,67.31731607,0.744429229,0.587576248,16.73347442,0.159342711,30.51661895,23.34121748,40165,11213,299,5665,27038,64,12257,9375,6721,236,Hispanic/Latino,0500000US35039
1965,"Caledonia County, Vermont",30425,28388,28169,643,271,90,59,5,347,1265,15391,14206,14060,355,206,18,32,5,162,762,15034,14182,14109,288,65,72,27,0,185,503,93.30484799,92.58504519,2.113393591,0.890714873,0.295809367,0.193919474,0.016433854,1.140509449,4.157764996,30425,28388,271,28169,643,5,347,1265,59,90,White,0500000US50005
1966,"Botetourt County, Virginia",33875,31066,30773,803,800,199,38,84,492,1196,16866,15502,15369,355,469,61,27,34,200,573,17009,15564,15404,448,331,138,11,50,292,623,91.70774908,90.84280443,2.370479705,2.361623616,0.587453875,0.112177122,0.24797048,1.452398524,3.530627306,33875,31066,800,30773,803,84,492,1196,38,199,White,0500000US51023
1967,"Madison County, Illinois",264631,222292,218003,11039,22853,2683,312,63,2456,13972,129444,109079,106993,5708,10551,1305,194,22,1272,7021,135187,113213,111010,5331,12302,1378,118,41,1184,6951,84.00074065,82.37999327,4.171468951,8.635798527,1.013864589,0.117900019,0.023806735,0.928084767,5.279804709,264631,222292,22853,218003,11039,63,2456,13972,312,2683,White,0500000US17119
1968,"Collin County, Texas",1116601,636304,572361,178350,119522,196936,4839,909,39579,118512,555119,317873,285290,89743,57042,98174,2066,456,19778,59730,561482,318431,287071,88607,62480,98762,2773,453,19801,58782,56.98579887,51.2592233,15.97258107,10.70409215,17.63709687,0.433368768,0.081407772,3.544596503,10.61363907,1116601,636304,119522,572361,178350,909,39579,118512,4839,196936,White,0500000US48085
1969,"Abbeville County, South Carolina",24352,16882,16657,475,6287,51,31,11,156,934,12013,8302,8132,366,3067,23,0,11,143,467,12339,8580,8525,109,3220,28,31,0,13,467,69.32490145,68.40095269,1.950558476,25.81718134,0.209428384,0.127299606,0.045170828,0.640604468,3.835413929,24352,16882,6287,16657,475,11,156,934,31,51,White,0500000US45001
1970,"Dodge County, Nebraska",37146,31958,29266,6350,195,160,690,8,1402,2733,18733,15923,14457,3481,111,127,429,4,721,1418,18413,16035,14809,2869,84,33,261,4,681,1315,86.03348947,78.78641038,17.09470737,0.524955581,0.430732784,1.857535132,0.021536639,3.774296021,7.357454369,37146,31958,195,29266,6350,8,1402,2733,690,160,White,0500000US31053
1971,"Sarasota County, Florida",449011,377207,361961,45922,18450,8399,988,187,10275,33505,215219,180805,173140,22589,8804,3831,578,80,4998,16123,233792,196402,188821,23333,9646,4568,410,107,5277,17382,84.00840959,80.61294712,10.22736637,4.109030736,1.87055551,0.220039153,0.041647087,2.288362646,7.461955275,449011,377207,18450,361961,45922,187,10275,33505,988,8399,White,0500000US12115
1972,"Marquette County, Wisconsin",15706,14741,14536,559,82,88,48,0,232,515,8103,7627,7471,328,59,7,28,0,126,256,7603,7114,7065,231,23,81,20,0,106,259,93.85585127,92.5506176,3.55914937,0.522093467,0.560295428,0.305615688,0,1.477142493,3.279001655,15706,14741,82,14536,559,0,232,515,48,88,White,0500000US55077
1973,"Mohave County, Arizona",217420,177142,164363,36295,2519,2478,3567,401,10654,20659,110104,89872,82745,19148,1625,1064,1782,257,5259,10245,107316,87270,81618,17147,894,1414,1785,144,5395,10414,81.47456536,75.5970012,16.69349646,1.158587067,1.139729556,1.64060344,0.184435654,4.900193175,9.501885751,217420,177142,2519,164363,36295,401,10654,20659,3567,2478,White,0500000US04015
1974,"Yavapai County, Arizona",241656,199789,189248,36225,1368,2598,3528,216,10720,23437,119041,96988,92216,18634,935,1042,1877,81,5972,12146,122615,102801,97032,17591,433,1556,1651,135,4748,11291,82.67495945,78.31297381,14.99031681,0.566093952,1.075081935,1.459926507,0.089383256,4.436057867,9.698497037,241656,199789,1368,189248,36225,216,10720,23437,3528,2598,White,0500000US04025
1975,"Horry County, South Carolina",368937,286993,280046,25961,43726,4986,693,320,8719,23500,178735,137680,134671,13620,20623,2385,342,232,4780,12693,190202,149313,145375,12341,23103,2601,351,88,3939,10807,77.78916184,75.90618452,7.036702743,11.85188799,1.351450248,0.187836948,0.086735676,2.363276115,6.369651187,368937,286993,43726,280046,25961,320,8719,23500,693,4986,White,0500000US45051
1976,"Montgomery County, Pennsylvania",861225,640759,623261,55791,79804,67295,1546,254,18142,53425,421910,313051,304055,28497,39339,32628,829,90,9629,26344,439315,327708,319206,27294,40465,34667,717,164,8513,27081,74.40088246,72.36912537,6.478098058,9.266335743,7.813869779,0.179511742,0.029492874,2.106534297,6.203373102,861225,640759,79804,623261,55791,254,18142,53425,1546,67295,White,0500000US42091
1977,"Lewis County, Idaho",3649,3042,3000,148,62,33,60,0,84,368,1826,1533,1516,56,31,15,25,0,28,194,1823,1509,1484,92,31,18,35,0,56,174,83.36530556,82.21430529,4.055905728,1.699095643,0.904357358,1.644286106,0,2.302000548,10.08495478,3649,3042,62,3000,148,0,84,368,60,33,White,0500000US16061
1978,"Arecibo Municipio, Puerto Rico",86875,20816,371,86251,1923,743,77,0,24954,38362,41294,9914,212,41008,1132,204,36,0,12412,17596,45581,10902,159,45243,791,539,41,0,12542,20766,23.96086331,0.42705036,99.28172662,2.21352518,0.855251799,0.088633094,0,28.72402878,44.15769784,86875,20816,1923,371,86251,0,24954,38362,77,743,Hispanic/Latino,0500000US72013
1979,"Norton city, Virginia",3620,3444,3444,0,48,2,0,0,0,126,1730,1646,1646,0,42,0,0,0,0,42,1890,1798,1798,0,6,2,0,0,0,84,95.13812155,95.13812155,0,1.325966851,0.055248619,0,0,0,3.480662983,3620,3444,48,3444,0,0,0,126,0,2,White,0500000US51720
1980,"Morris County, New Jersey",510375,362246,341684,78992,16787,54323,706,32,24914,51367,252947,179119,168880,39887,8418,26639,405,0,12885,25481,257428,183127,172804,39105,8369,27684,301,32,12029,25886,70.97643889,66.94763654,15.47724712,3.289150135,10.64374235,0.13832966,0.0062699,4.881508695,10.06456037,510375,362246,16787,341684,78992,32,24914,51367,706,54323,White,0500000US34027
1981,"Sullivan County, Missouri",5903,4922,4559,1051,146,44,13,0,337,441,2975,2439,2272,543,60,29,3,0,164,280,2928,2483,2287,508,86,15,10,0,173,161,83.38133153,77.23191597,17.80450618,2.473318652,0.745383703,0.220227003,0,5.708961545,7.470777571,5903,4922,146,4559,1051,0,337,441,13,44,White,0500000US29211
1982,"Ness County, Kansas",2659,2144,2120,403,1,7,0,0,311,196,1375,1091,1079,211,1,0,0,0,152,131,1284,1053,1041,192,0,7,0,0,159,65,80.63181647,79.72922151,15.15607371,0.037608123,0.263256863,0,0,11.69612636,7.371192178,2659,2144,1,2120,403,0,311,196,0,7,White,0500000US20135
1983,"Brazoria County, Texas",381650,204171,163852,119727,60242,27891,1655,73,21062,66556,192838,103289,82524,61576,30754,12992,875,31,11246,33651,188812,100882,81328,58151,29488,14899,780,42,9816,32905,53.49692126,42.9325298,31.37088956,15.78461942,7.308004716,0.433643391,0.019127473,5.518668938,17.4390148,381650,204171,60242,163852,119727,73,21062,66556,1655,27891,White,0500000US48039
1984,"Staunton city, Virginia",25765,20629,20325,1141,2830,393,37,68,347,1461,11882,9407,9245,611,1447,132,4,7,251,634,13883,11222,11080,530,1383,261,33,61,96,827,80.06598098,78.88608578,4.428488259,10.98389288,1.525325053,0.143605667,0.263923928,1.346788279,5.670483214,25765,20629,2830,20325,1141,68,347,1461,37,393,White,0500000US51790
1985,"Chase County, Nebraska",3639,3127,2803,668,16,81,27,0,40,348,1746,1517,1368,296,16,16,6,0,19,172,1893,1610,1435,372,0,65,21,0,21,176,85.9302006,77.02665567,18.3566914,0.439681231,2.225886232,0.741962077,0,1.099203078,9.563066777,3639,3127,16,2803,668,0,40,348,27,81,White,0500000US31029
1986,"Montgomery County, Ohio",535528,370565,365542,21691,109697,11600,878,97,8350,34341,259362,181392,178803,10982,50774,5408,477,38,4323,16950,276166,189173,186739,10709,58923,6192,401,59,4027,17391,69.19619516,68.25824233,4.050395124,20.48389627,2.166086554,0.163950344,0.018112965,1.559208856,6.412549857,535528,370565,109697,365542,21691,97,8350,34341,878,11600,White,0500000US39113
1987,"Throckmorton County, Texas",1589,1481,1428,124,0,8,0,0,10,90,838,825,774,55,0,0,0,0,2,11,751,656,654,69,0,8,0,0,8,79,93.2032725,89.86784141,7.803650094,0,0.503461296,0,0,0.629326621,5.663939585,1589,1481,0,1428,124,0,10,90,0,8,White,0500000US48447
1988,"Oglethorpe County, Georgia",15221,11440,11208,966,2421,141,20,10,512,677,7670,5661,5545,504,1190,75,0,10,299,435,7551,5779,5663,462,1231,66,20,0,213,242,75.15931936,73.63510939,6.346494974,15.90565666,0.926351751,0.131397411,0.065698706,3.363773734,4.447802378,15221,11440,2421,11208,966,10,512,677,20,141,White,0500000US13221
1989,"Conway County, Arkansas",20872,17124,16648,950,2307,157,94,0,475,715,10363,8417,8242,539,1137,95,52,0,322,340,10509,8707,8406,411,1170,62,42,0,153,375,82.04292833,79.76236106,4.551552319,11.05308547,0.75220391,0.450364124,0,2.275776159,3.425642008,20872,17124,2307,16648,950,0,475,715,94,157,White,0500000US05029
1990,"Nodaway County, Missouri",20959,19518,19320,441,422,316,52,3,192,456,10375,9689,9590,200,252,100,34,1,43,256,10584,9829,9730,241,170,216,18,2,149,200,93.12467198,92.17997042,2.10410802,2.01345484,1.50770552,0.24810344,0.01431366,0.91607424,2.17567632,20959,19518,422,19320,441,3,192,456,52,316,White,0500000US29147
1991,"Ransom County, North Dakota",5662,5251,5235,152,49,38,12,0,86,226,2944,2762,2752,68,28,6,7,0,45,96,2718,2489,2483,84,21,32,5,0,41,130,92.74108089,92.45849523,2.684563758,0.86541858,0.67114094,0.211939244,0,1.518897916,3.99152243,5662,5251,49,5235,152,0,86,226,12,38,White,0500000US38073
1992,"Creek County, Oklahoma",72353,55050,53200,3706,1544,432,8284,3,968,6072,35915,27221,26300,1914,893,185,4198,0,511,2907,36438,27829,26900,1792,651,247,4086,3,457,3165,76.085304,73.52839551,5.122109657,2.133982005,0.597072685,11.44942159,0.004146338,1.337885091,8.392188299,72353,55050,1544,53200,3706,3,968,6072,8284,432,White,0500000US40037
1993,"Tyler County, Texas",20084,16183,15478,1614,2130,112,24,0,290,1345,10887,8268,7821,1107,1544,51,11,0,140,873,9197,7915,7657,507,586,61,13,0,150,472,80.57657837,77.06632145,8.036247759,10.60545708,0.557657837,0.119498108,0,1.443935471,6.696873133,20084,16183,2130,15478,1614,0,290,1345,24,112,White,0500000US48457
1994,"Los Angeles County, California",9848406,3489206,2477324,4753369,769139,1480146,125310,21691,2320096,1642818,4879286,1759278,1258249,2377253,366293,694597,63842,10736,1159203,825337,4969120,1729928,1219075,2376116,402846,785549,61468,10955,1160893,817481,35.42914457,25.15456816,48.26536396,7.809781603,15.0292951,1.272388648,0.22024884,23.55808646,16.68105478,9848406,3489206,769139,2477324,4753369,21691,2320096,1642818,125310,1480146,Hispanic/Latino,0500000US06037
1995,"Yuma County, Arizona",207685,100432,61490,133743,3617,2285,2953,129,27373,70896,107098,52175,32211,67940,2420,1055,1576,48,14150,35674,100587,48257,29279,65803,1197,1230,1377,81,13223,35222,48.35784963,29.60733804,64.3970436,1.741579796,1.100223897,1.421864843,0.062113297,13.18005634,34.1363122,207685,100432,3617,61490,133743,129,27373,70896,2953,2285,Hispanic/Latino,0500000US04027
1996,"Gordon County, Georgia",58336,47200,44513,9371,2160,676,1133,118,2815,4234,29004,23070,21756,5044,1225,333,689,81,1590,2016,29332,24130,22757,4327,935,343,444,37,1225,2218,80.91058694,76.30451179,16.06383708,3.702687877,1.158804169,1.942196928,0.202276467,4.825493692,7.257953922,58336,47200,2160,44513,9371,118,2815,4234,1133,676,White,0500000US13129
1997,"Calhoun County, Iowa",9858,9118,9028,251,149,22,12,0,83,474,5135,4676,4611,155,116,10,12,0,53,268,4723,4442,4417,96,33,12,0,0,30,206,92.49340637,91.58044228,2.546155407,1.511462771,0.223169,0.121728545,0,0.841955772,4.808277541,9858,9118,149,9028,251,0,83,474,12,22,White,0500000US19025
1998,"Highlands County, Florida",103808,75374,66658,22310,9763,1559,619,32,6358,10103,50834,36530,32032,11681,4780,685,414,10,3147,5268,52974,38844,34626,10629,4983,874,205,22,3211,4835,72.60904747,64.21277744,21.49159988,9.404862824,1.501811036,0.596293157,0.030826141,6.124768804,9.732390567,103808,75374,9763,66658,22310,32,6358,10103,619,1559,White,0500000US12055
1999,"Covington city, Virginia",5671,4539,4514,184,700,67,0,0,124,241,2676,2092,2075,115,341,32,0,0,74,137,2995,2447,2439,69,359,35,0,0,50,104,80.03879386,79.59795451,3.244577676,12.34350203,1.18144948,0,0,2.186563216,4.249691412,5671,4539,700,4514,184,0,124,241,0,67,White,0500000US51580
2000,"Orange County, Vermont",29594,27749,27633,506,110,173,74,2,173,1313,14809,13898,13852,271,39,81,28,1,83,679,14785,13851,13781,235,71,92,46,1,90,634,93.76562817,93.37365682,1.709806042,0.371696966,0.584577955,0.250050686,0.006758127,0.584577955,4.436710144,29594,27749,110,27633,506,2,173,1313,74,173,White,0500000US50017
2001,"McPherson County, Kansas",30130,28018,26986,1635,518,218,34,0,170,1172,14945,13769,13285,735,380,128,18,0,80,570,15185,14249,13701,900,138,90,16,0,90,602,92.99037504,89.56521739,5.426485231,1.719216728,0.723531364,0.112844341,0,0.564221706,3.88981082,30130,28018,518,26986,1635,0,170,1172,34,218,White,0500000US20113
2002,"Pinal County, Arizona",449219,296288,251010,131771,22607,7505,21235,1612,37312,62660,233422,150685,127072,70911,12339,3491,11060,1164,20505,34178,215797,145603,123938,60860,10268,4014,10175,448,16807,28482,65.95624851,55.8769776,29.33335411,5.032511982,1.670677331,4.727093021,0.358845018,8.30597103,13.94865311,449219,296288,22607,251010,131771,1612,37312,62660,21235,7505,White,0500000US04021
